Sample,X,Y,Z
924,0.027,-0.199,0.957
925,0.035,-0.426,0.871
926,0.043,-0.516,0.941
927,-0.125,-0.266,1.078
928,-0.234,-0.047,1.141
929,-0.176,-0.281,0.965
930,0.082,-0.582,0.809
931,-0.016,-0.438,0.914
932,-0.246,-0.254,1.020
933,-0.133,-0.270,1.043
934,-0.156,-0.199,1.098
935,-0.039,-0.176,1.062
936,-0.074,-0.285,0.879
937,0.070,-0.359,0.926
938,0.035,-0.195,1.043
939,-0.027,-0.051,1.105
940,0.078,-0.152,0.941
941,0.082,-0.289,0.906
942,0.168,-0.309,0.969
943,-0.074,-0.160,1.074
944,-0.113,-0.164,1.047
945,-0.027,-0.258,1.020
946,-0.039,-0.266,1.020
947,0.004,-0.273,0.992
948,0.082,-0.262,0.922
949,0.000,-0.398,0.875
950,0.086,-0.398,0.996
951,-0.188,-0.281,1.125
952,0.020,-0.211,1.070
953,0.059,-0.246,0.922
954,0.113,-0.348,0.887
955,0.031,-0.375,1.020
956,-0.180,-0.207,1.160
957,-0.160,-0.129,1.113
958,0.109,-0.156,0.891
959,0.148,-0.281,0.789
960,0.148,-0.281,0.789
961,0.086,-0.281,0.922
962,-0.207,-0.082,1.180
963,-0.188,-0.066,1.180
964,-0.016,-0.207,0.973
965,0.242,-0.230,0.824
966,0.297,-0.203,0.805
967,-0.059,-0.395,0.949
968,-0.199,-0.324,1.172
969,-0.098,-0.074,1.219
970,-0.059,-0.180,0.977
971,0.262,-0.523,0.758
972,0.312,-0.469,0.824
973,-0.199,-0.289,1.074
974,-0.215,-0.066,1.273
975,-0.078,-0.250,1.062
976,-0.047,-0.543,1.016
977,0.340,-0.312,0.789
978,-0.262,-0.203,0.969
979,-0.195,-0.496,0.930
980,0.051,-0.336,1.098
981,-0.141,0.020,1.129
982,0.266,0.012,0.996
983,-0.043,-0.215,0.746
984,-0.211,-0.484,0.910
985,-0.133,-0.332,1.125
986,-0.125,-0.098,1.145
987,0.082,0.113,1.016
988,0.164,-0.020,0.859
989,-0.203,-0.621,0.816
990,-0.195,-0.770,1.016
991,-0.055,-0.117,1.273
992,0.031,0.375,1.277
993,0.023,-0.188,0.844
994,0.426,-0.902,0.613
995,-0.137,-0.586,0.938
996,-0.238,0.082,1.242
997,-0.008,-0.008,0.957
998,0.324,-0.566,0.945
999,0.125,-0.324,1.105
Rate 1352, overflows 0
